"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","INDIGENOUS_STATUS","Indigenous status","REGION_DEATHS","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2012","2012",31,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2013","2013",33,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2014","2014",20,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2015","2015",31,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2016","2016",21,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2010","2010",16,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2011","2011",26,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2012","2012",21,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2013","2013",23,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2014","2014",23,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2015","2015",29,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","3","Queensland","A","Annual","2016","2016",18,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2010","2010",7,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2011","2011",8,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2012","2012",8,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2013","2013",7,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2014","2014",7,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2015","2015",8,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2016","2016",8,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2010","2010",9,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2011","2011",9,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2012","2012",6,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2013","2013",8,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2014","2014",8,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2015","2015",7,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","4","South Australia","A","Annual","2016","2016",9,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2010","2010",13,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2011","2011",12,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2012","2012",9,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2013","2013",18,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2014","2014",14,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2015","2015",19,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2016","2016",14,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2010","2010",16,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2011","2011",15,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2012","2012",15,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2013","2013",7,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2014","2014",11,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2015","2015",6,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","5","Western Australia","A","Annual","2016","2016",12,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2010","2010",3,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2011","2011",0,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2012","2012",4,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2013","2013",3,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2014","2014",1,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2015","2015",4,,
"4","Deaths","1","Males","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2016","2016",0,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2010","2010",0,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2011","2011",4,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2012","2012",4,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2013","2013",2,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2014","2014",4,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2015","2015",4,,
"4","Deaths","2","Females","0514","5 - 14","1","Non-Indigenous","7","Northern Territory","A","Annual","2016","2016",4,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2010","2010",2489,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2011","2011",2642,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2012","2012",2849,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2013","2013",3042,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2014","2014",3231,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2015","2015",3515,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2016","2016",3796,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2010","2010",2749,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2011","2011",2895,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2012","2012",3057,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2013","2013",3242,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2014","2014",3472,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2015","2015",3677,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","1","New South Wales","A","Annual","2016","2016",3890,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2010","2010",1679,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2011","2011",1810,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2012","2012",1967,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2013","2013",2140,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2014","2014",2286,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2015","2015",2450,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2016","2016",2652,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2010","2010",2087,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2011","2011",2263,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2012","2012",2430,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2013","2013",2592,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2014","2014",2791,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2015","2015",2978,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","3","Queensland","A","Annual","2016","2016",3251,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2010","2010",384,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2011","2011",396,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2012","2012",415,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2013","2013",438,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2014","2014",468,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2015","2015",508,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2016","2016",534,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2010","2010",486,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2011","2011",501,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2012","2012",539,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2013","2013",558,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2014","2014",583,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2015","2015",629,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","4","South Australia","A","Annual","2016","2016",683,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2010","2010",743,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2011","2011",787,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2012","2012",871,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2013","2013",949,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2014","2014",1015,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2015","2015",1096,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2016","2016",1207,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2010","2010",949,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2011","2011",1005,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2012","2012",1088,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2013","2013",1167,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2014","2014",1238,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2015","2015",1310,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","5","Western Australia","A","Annual","2016","2016",1424,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",603,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",640,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",706,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",779,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",850,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",928,,
"1","Population","1","Males","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",1017,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",773,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",805,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",853,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",914,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",980,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",1049,,
"1","Population","2","Females","6574","65 - 74","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",1122,,
