"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","ASGS_2011","State/Territory","PROJ_SERIES","Projection series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"POP_PROJ","Projected population","1","Males","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2015","2015",56,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2016","2016",56,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2011","2011",98,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2012","2012",100,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2013","2013",103,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2014","2014",101,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2015","2015",102,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","4","South Australia","2","Series B","A","Annual","2016","2016",105,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2011","2011",94,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2012","2012",102,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2013","2013",110,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2014","2014",119,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2015","2015",115,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2016","2016",121,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2011","2011",148,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2012","2012",162,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2013","2013",166,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2014","2014",182,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2015","2015",173,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","5","Western Australia","2","Series B","A","Annual","2016","2016",171,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","6","Tasmania","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2011","2011",84,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2012","2012",86,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2013","2013",90,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2014","2014",94,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2015","2015",99,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2016","2016",106,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2011","2011",122,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2012","2012",129,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2013","2013",136,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2014","2014",144,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2015","2015",149,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","7","Northern Territory","2","Series B","A","Annual","2016","2016",152,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","1","Males","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",0,,
"POP_PROJ","Projected population","2","Females","A80","80 - 84","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",0,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2011","2011",134,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2012","2012",133,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2013","2013",142,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2014","2014",151,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2015","2015",167,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2016","2016",182,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2011","2011",249,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2012","2012",254,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2013","2013",245,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2014","2014",262,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2015","2015",284,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","1","New South Wales","2","Series B","A","Annual","2016","2016",301,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2011","2011",45,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2012","2012",40,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2013","2013",39,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2014","2014",45,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2015","2015",47,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2016","2016",51,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2011","2011",87,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2012","2012",80,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2013","2013",72,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2014","2014",69,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2015","2015",73,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","2","Victoria","2","Series B","A","Annual","2016","2016",71,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2011","2011",109,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2012","2012",101,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2013","2013",103,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2014","2014",101,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2015","2015",113,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2016","2016",119,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2011","2011",210,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2012","2012",205,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2013","2013",212,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2014","2014",219,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2015","2015",221,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","3","Queensland","2","Series B","A","Annual","2016","2016",222,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","4","South Australia","2","Series B","A","Annual","2011","2011",43,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","4","South Australia","2","Series B","A","Annual","2012","2012",38,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","4","South Australia","2","Series B","A","Annual","2013","2013",35,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","4","South Australia","2","Series B","A","Annual","2014","2014",33,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","4","South Australia","2","Series B","A","Annual","2015","2015",32,,
"POP_PROJ","Projected population","1","Males","A85","85 - 89","4","South Australia","2","Series B","A","Annual","2016","2016",34,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","4","South Australia","2","Series B","A","Annual","2011","2011",67,,
"POP_PROJ","Projected population","2","Females","A85","85 - 89","4","South Australia","2","Series B","A","Annual","2012","2012",70,,
